employee_id,employee_type,first_name,last_name,date_of_birth,gender,country_of_origin,education_level,home_prefecture,home_city,english_proficiency,japanese_proficiency,hire_date,employment_start_date,employment_status,recruitment_source,initial_position,initial_level,current_position,current_level,current_salary
DUD100035,Teacher,Jack,Taylor,1980-06-30,Male,Australia,Bachelor's Degree,Tokyo,Tachikawa,5,4,2021-06-03,2021-06-14,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100036,Teacher,Mark,Garcia,1977-04-09,Male,Philippines,Master's Degree,Chiba,Funabashi,5,1,2024-08-20,2024-09-16,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100037,Teacher,Patricia,Mendoza,1982-10-15,Female,Philippines,Bachelor's Degree,Tokyo,Tachikawa,5,1,2024-02-25,2024-02-27,Offboarded,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100038,Teacher,Mercy,Achieng,1987-10-14,Female,Kenya,Bachelor's Degree,Tokyo,Setagaya,4,1,2020-05-10,2020-06-05,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100039,Teacher,Sarah,Miller,2001-08-25,Female,USA,Bachelor's Degree,Saitama,Saitama,5,1,2021-08-31,2021-09-26,Active,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100040,Teacher,Jack,Taylor,1983-07-06,Female,Australia,Bachelor's Degree,Tokyo,Tachikawa,5,1,2024-11-07,2024-11-26,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100041,Teacher,Maya,Brown,1983-01-25,Female,Canada,Bachelor's Degree,Saitama,Tokorozawa,5,2,2021-05-07,2021-05-28,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100042,Teacher,Patrick,Ryan,1987-07-08,Female,Ireland,Doctorate,Tokyo,Ota,5,5,2022-02-02,2022-02-25,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100043,Teacher,Joshua,Aquino,1996-02-07,Female,Philippines,Master's Degree,Tokyo,Shinjuku,4,1,2021-03-18,2021-04-13,Offboarded,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100044,Teacher,Emily,Carter,1990-07-13,Female,USA,Bachelor's Degree,Tokyo,Edogawa,5,3,2022-10-14,2022-11-12,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100045,Teacher,Liam,Anderson,1982-11-01,Female,Australia,Bachelor's Degree,Chiba,Urayasu,5,1,2020-08-22,2020-09-16,Active,Employee Referral,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100046,Teacher,Naledi,Khumalo,1978-05-19,Male,South Africa,Bachelor's Degree,Tokyo,Hachioji,4,1,2024-01-03,2024-01-05,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100047,Teacher,James,Thompson,1984-09-16,Female,UK,Bachelor's Degree,Tokyo,Ota,5,1,2024-03-23,2024-04-03,Active,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100048,Teacher,Jason,Naidoo,1982-04-26,Male,South Africa,Bachelor's Degree,Chiba,Chiba,4,2,2023-04-28,2023-05-14,Offboarded,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100049,Teacher,Min-seo,Kang,1971-07-25,Male,South Korea,Bachelor's Degree,Tokyo,Itabashi,4,4,2019-08-11,2019-08-30,Active,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100050,Teacher,Liam,Anderson,1993-10-01,Female,Australia,Bachelor's Degree,Tokyo,Nerima,5,1,2020-07-08,2020-07-08,On Leave,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100051,Teacher,Lucas,Anderson,2001-07-31,Male,Canada,Bachelor's Degree,Kanagawa,Fujisawa,5,2,2024-10-02,2024-10-08,Active,Job Fair,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100052,Teacher,Chloe,Mitchell,1973-12-09,Male,Australia,Master's Degree,Kanagawa,Fujisawa,5,2,2019-12-22,2020-01-08,Active,Job Fair,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100053,Teacher,Joshua,Aquino,1986-03-20,Female,Philippines,Bachelor's Degree,Tokyo,Edogawa,5,1,2024-10-14,2024-10-14,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100054,Teacher,Noah,Collins,1997-06-14,Female,Australia,Doctorate,Tokyo,Ota,5,5,2024-08-12,2024-08-28,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100055,Teacher,Emma,Thompson,1998-10-25,Male,Canada,Bachelor's Degree,Tokyo,Hachioji,5,1,2025-06-06,2025-06-26,Active,Employee Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100056,Teacher,James,Anderson,1975-07-28,Female,USA,Bachelor's Degree,Tokyo,Koto,5,1,2021-10-10,2021-10-21,Offboarded,Job Fair,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100057,Teacher,Sophie,Evans,1975-08-13,Male,UK,Bachelor's Degree,Saitama,Saitama,5,2,2021-02-19,2021-03-09,Offboarded,University/College Partnership,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100058,Teacher,Sipho,Ndlovu,1971-04-10,Female,South Africa,Bachelor's Degree,Kanagawa,Yamato,4,1,2025-08-30,2025-09-12,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100059,Teacher,Ha-eun,Jung,1998-10-18,Male,South Korea,Associate Degree,Tokyo,Ota,4,1,2019-12-02,2019-12-07,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100060,Teacher,Sofía,Martínez,1985-06-29,Male,Mexico,Other,Tokyo,Itabashi,5,1,2021-12-16,2021-12-30,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100061,Teacher,Sarah,Miller,1981-02-19,Male,USA,Associate Degree,Kanagawa,Fujisawa,5,4,2022-10-02,2022-10-08,Offboarded,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100062,Teacher,Joon-ho,Choi,1974-01-15,Female,South Korea,Associate Degree,Saitama,Tokorozawa,4,2,2019-10-25,2019-11-03,Active,Teacher Referral,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100063,Teacher,Noah,Collins,1974-10-28,Female,Australia,Bachelor's Degree,Kanagawa,Atsugi,5,2,2023-10-08,2023-10-19,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100064,Teacher,Oliver,Wilson,1987-05-01,Female,UK,Bachelor's Degree,Chiba,Ichikawa,5,3,2020-07-30,2020-08-03,Offboarded,Other,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100065,Teacher,Lucas,Anderson,1978-12-06,Female,Canada,Bachelor's Degree,Tokyo,Shinjuku,5,1,2020-10-13,2020-11-04,Active,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100066,Teacher,Mariana,Rodríguez,1984-09-17,Female,Mexico,Associate Degree,Tokyo,Ota,5,3,2022-08-08,2022-08-26,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100067,Teacher,Angela,Reyes,1970-09-30,Male,Philippines,Bachelor's Degree,Saitama,Wako,5,3,2019-07-19,2019-08-07,Active,Employee Referral,ALT / English Teacher,1,Lead Trainer,6,300000
DUD100068,Teacher,Rohan,Gupta,1972-04-21,Female,India,Bachelor's Degree,Tokyo,Ota,4,2,2019-08-08,2019-08-26,Offboarded,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100069,Teacher,Mia,Walker,1988-05-29,Female,Australia,Bachelor's Degree,Saitama,Asaka,5,3,2019-12-12,2020-01-03,Active,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100070,Teacher,Mariana,Rodríguez,1984-01-28,Male,Mexico,Associate Degree,Tokyo,Hachioji,4,2,2022-03-18,2022-04-06,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100071,Teacher,Oliver,Wilson,2001-08-15,Male,UK,Bachelor's Degree,Chiba,Ichikawa,5,2,2025-07-13,2025-08-11,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100072,Teacher,Jessica,Davis,1987-09-13,Male,USA,Master's Degree,Kanagawa,Kawasaki,5,1,2022-06-22,2022-07-22,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100073,Teacher,Amelia,Taylor,1979-01-24,Female,UK,Master's Degree,Tokyo,Hachioji,5,2,2020-10-14,2020-10-17,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100074,Teacher,Mariana,Rodríguez,1998-08-14,Female,Mexico,Bachelor's Degree,Tokyo,Itabashi,5,1,2020-10-15,2020-10-15,Offboarded,International Recruitment,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100075,Teacher,Joon-ho,Choi,1982-11-20,Female,South Korea,Bachelor's Degree,Saitama,Saitama,5,1,2019-08-31,2019-09-29,Offboarded,Job Board,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100076,Teacher,Naledi,Khumalo,1978-05-11,Male,South Africa,Associate Degree,Kanagawa,Fujisawa,5,1,2025-08-13,2025-09-01,Active,Other,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100077,Teacher,Sophie,Evans,1976-01-08,Male,UK,Master's Degree,Tokyo,Edogawa,5,3,2022-12-15,2022-12-20,On Leave,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100078,Teacher,Daniel,Williams,1995-06-21,Male,USA,Bachelor's Degree,Tokyo,Ota,5,3,2025-01-09,2025-01-19,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100079,Teacher,Emily,Carter,1984-07-07,Male,USA,Associate Degree,Tokyo,Ota,5,1,2022-03-29,2022-04-28,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100080,Teacher,Oliver,Wilson,1972-10-14,Female,UK,Bachelor's Degree,Tokyo,Koto,5,2,2024-11-18,2024-12-17,Offboarded,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100081,Teacher,Sofía,Martínez,1997-07-28,Male,Mexico,Bachelor's Degree,Kanagawa,Sagamihara,4,3,2026-01-15,2026-01-26,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100082,Teacher,Noah,Collins,1981-02-06,Female,Australia,Master's Degree,Saitama,Saitama,5,2,2025-03-03,2025-03-25,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100083,Teacher,James,Anderson,1995-09-10,Female,USA,Bachelor's Degree,Tokyo,Hachioji,5,2,2021-07-20,2021-08-11,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100084,Teacher,Ananya,Singh,1993-01-09,Female,India,Bachelor's Degree,Saitama,Asaka,5,1,2019-06-29,2019-07-11,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100085,Teacher,Sarah,Miller,2001-06-02,Male,USA,Bachelor's Degree,Kanagawa,Yokohama,5,5,2024-07-16,2024-07-17,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100086,Teacher,Jessica,Davis,1986-10-19,Male,USA,Other,Tokyo,Ota,5,2,2025-04-17,2025-04-21,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100087,Teacher,James,Anderson,1993-09-21,Male,USA,Bachelor's Degree,Kanagawa,Yokohama,5,3,2022-08-05,2022-08-19,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100088,Teacher,Priya,Patel,1985-07-12,Male,India,Bachelor's Degree,Tokyo,Setagaya,3,2,2019-06-04,2019-06-11,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100089,Teacher,Maya,Brown,1980-12-23,Female,Canada,Master's Degree,Tokyo,Edogawa,5,2,2019-11-18,2019-11-22,Active,Social Media,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100090,Teacher,Angela,Reyes,1980-08-17,Male,Philippines,Bachelor's Degree,Tokyo,Hachioji,4,1,2019-12-06,2019-12-23,Offboarded,Indeed,ALT / English Teacher,1,Trainer,4,280000
DUD100091,Teacher,Jack,Taylor,1993-07-11,Male,Australia,Bachelor's Degree,Tokyo,Koto,5,1,2021-04-23,2021-05-17,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100092,Teacher,Ji-woo,Park,1972-08-02,Male,South Korea,Bachelor's Degree,Kanagawa,Yamato,5,2,2022-02-08,2022-02-14,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100093,Teacher,George,Davies,1972-04-24,Female,UK,Bachelor's Degree,Saitama,Kawaguchi,5,3,2021-05-10,2021-06-04,Offboarded,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100094,Teacher,Daniel,Williams,1970-09-09,Male,USA,Bachelor's Degree,Tokyo,Setagaya,5,3,2024-08-13,2024-09-11,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100095,Teacher,Emily,Carter,1982-09-12,Male,USA,Bachelor's Degree,Saitama,Koshigaya,5,1,2023-04-13,2023-04-29,Offboarded,Other,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100096,Teacher,Jack,Taylor,1986-08-18,Female,Australia,Bachelor's Degree,Tokyo,Edogawa,5,3,2019-06-06,2019-06-14,Active,Employee Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100097,Teacher,Charlotte,Brown,1980-04-26,Male,UK,Bachelor's Degree,Chiba,Matsudo,5,2,2023-01-12,2023-01-20,Offboarded,University/College Partnership,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100098,Teacher,Olivia,Campbell,1977-08-05,Male,Australia,Bachelor's Degree,Saitama,Kawagoe,5,4,2025-04-29,2025-05-19,Offboarded,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100099,Teacher,Min-seo,Kang,1970-04-15,Female,South Korea,Bachelor's Degree,Chiba,Funabashi,4,1,2021-09-12,2021-09-28,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100100,Teacher,Mercy,Achieng,1970-09-15,Male,Kenya,Bachelor's Degree,Saitama,Kawaguchi,3,3,2025-04-03,2025-04-12,Active,Social Media,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100101,Teacher,Alejandro,García,1974-04-28,Female,Mexico,Bachelor's Degree,Tokyo,Hachioji,4,2,2023-09-12,2023-09-14,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100102,Teacher,Sophie,Wright,2000-09-07,Male,New Zealand,Master's Degree,Tokyo,Shinjuku,5,1,2023-07-02,2023-07-14,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100103,Teacher,Sarah,Miller,1998-12-06,Male,USA,Master's Degree,Saitama,Saitama,5,3,2019-09-22,2019-09-29,Active,International Recruitment,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100104,Teacher,Liam,Anderson,2000-09-13,Female,Australia,Associate Degree,Kanagawa,Yamato,5,2,2021-04-04,2021-05-03,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100105,Teacher,Joshua,Aquino,1973-06-14,Male,Philippines,Bachelor's Degree,Saitama,Wako,5,2,2023-07-21,2023-08-14,On Leave,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100106,Teacher,Jessica,Davis,1972-05-29,Male,USA,Bachelor's Degree,Tokyo,Setagaya,5,1,2025-12-04,2025-12-16,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100107,Teacher,Diego,López,1980-03-26,Male,Mexico,Bachelor's Degree,Kanagawa,Sagamihara,4,2,2023-07-05,2023-07-07,Offboarded,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100108,Teacher,Emily,Carter,2001-12-04,Male,USA,Master's Degree,Tokyo,Ota,5,1,2020-06-10,2020-06-12,Active,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100109,Teacher,Charlotte,Brown,1978-05-29,Female,UK,Bachelor's Degree,Saitama,Wako,5,1,2020-04-02,2020-04-13,Active,Employee Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100110,Teacher,Min-jun,Kim,1988-07-24,Male,South Korea,Bachelor's Degree,Tokyo,Hachioji,5,4,2025-08-29,2025-09-14,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100111,Teacher,Daniel,Williams,1992-02-14,Male,USA,Bachelor's Degree,Tokyo,Nerima,5,2,2024-09-04,2024-09-29,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100112,Teacher,Sophie,Evans,1996-08-20,Male,UK,Bachelor's Degree,Tokyo,Koto,5,1,2023-09-07,2023-09-17,Offboarded,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100113,Teacher,Sophie,Evans,1983-06-24,Female,UK,Bachelor's Degree,Kanagawa,Kawasaki,5,2,2021-03-28,2021-04-27,Active,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100114,Teacher,Mariana,Rodríguez,1984-08-14,Female,Mexico,Bachelor's Degree,Chiba,Matsudo,4,4,2021-06-27,2021-07-15,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100115,Teacher,Niamh,O'Brien,1989-09-01,Female,Ireland,Master's Degree,Chiba,Chiba,5,3,2023-11-01,2023-11-22,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100116,Teacher,Luis,González,1986-11-29,Male,Mexico,Bachelor's Degree,Kanagawa,Sagamihara,5,2,2023-12-09,2023-12-26,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100117,Teacher,Rohan,Gupta,1974-11-27,Female,India,Master's Degree,Saitama,Koshigaya,4,2,2025-07-24,2025-08-13,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100118,Teacher,Mark,Garcia,1970-06-22,Female,Philippines,Bachelor's Degree,Tokyo,Hachioji,5,2,2021-09-22,2021-10-06,Active,Teacher Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100119,Teacher,Maria,Cruz,1971-02-07,Male,Philippines,Bachelor's Degree,Tokyo,Setagaya,4,4,2020-11-01,2020-11-12,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100120,Teacher,Mia,Walker,1989-08-27,Female,Australia,Master's Degree,Tokyo,Setagaya,5,1,2020-07-15,2020-07-15,Offboarded,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100121,Teacher,Faith,Njeri,1993-02-23,Female,Kenya,Bachelor's Degree,Tokyo,Hachioji,5,2,2023-10-16,2023-11-05,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100122,Teacher,James,Anderson,1990-03-02,Female,USA,Bachelor's Degree,Tokyo,Edogawa,5,1,2019-12-13,2019-12-31,Active,Job Board,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100123,Teacher,Amelia,Taylor,1981-10-08,Female,UK,Bachelor's Degree,Tokyo,Itabashi,5,2,2023-08-25,2023-09-12,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100124,Teacher,Jessica,Davis,1997-07-25,Male,USA,Bachelor's Degree,Saitama,Koshigaya,5,1,2022-09-02,2022-09-05,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100125,Teacher,Olivia,Campbell,1988-12-23,Male,Australia,Bachelor's Degree,Saitama,Kawagoe,5,2,2024-09-26,2024-10-05,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100126,Teacher,Liam,Anderson,1970-06-07,Male,Australia,Bachelor's Degree,Tokyo,Ota,5,4,2024-11-30,2024-12-20,Active,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100127,Teacher,Mia,Walker,1977-07-03,Male,Australia,Bachelor's Degree,Tokyo,Edogawa,5,1,2022-04-30,2022-05-07,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100128,Teacher,Mark,Garcia,1995-09-10,Female,Philippines,Bachelor's Degree,Chiba,Ichikawa,5,3,2024-03-12,2024-03-29,Active,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100129,Teacher,Alejandro,García,1971-06-13,Male,Mexico,Bachelor's Degree,Tokyo,Setagaya,5,5,2021-11-26,2021-12-02,Offboarded,Job Fair,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100130,Teacher,Diego,López,1997-08-22,Female,Mexico,Bachelor's Degree,Tokyo,Edogawa,5,2,2025-03-20,2025-03-28,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100131,Teacher,Jack,Harris,1995-09-10,Male,New Zealand,Bachelor's Degree,Kanagawa,Atsugi,5,3,2020-10-07,2020-11-06,Offboarded,Other,ALT / English Teacher,1,Senior Trainer,5,290000
DUD100132,Teacher,Ji-woo,Park,1981-03-14,Female,South Korea,Bachelor's Degree,Tokyo,Edogawa,5,2,2024-09-25,2024-09-29,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100133,Teacher,Mia,Walker,1998-06-04,Female,Australia,Master's Degree,Chiba,Matsudo,5,2,2022-05-14,2022-06-05,Offboarded,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100134,Teacher,Maya,Brown,1990-07-26,Female,Canada,Bachelor's Degree,Saitama,Saitama,5,3,2023-09-16,2023-09-22,Offboarded,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100135,Teacher,George,Davies,1995-05-25,Female,UK,Master's Degree,Chiba,Urayasu,5,3,2019-10-06,2019-10-09,Active,Company Website,ALT / English Teacher,1,Trainer,4,280000
DUD100136,Teacher,Grace,Wanjiku,1990-06-24,Male,Kenya,Bachelor's Degree,Kanagawa,Kawasaki,5,4,2022-08-19,2022-08-24,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100137,Teacher,Jessica,Davis,1972-04-28,Female,USA,Bachelor's Degree,Tokyo,Edogawa,5,2,2020-04-08,2020-04-30,Active,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100138,Teacher,Ryan,Campbell,1970-06-02,Male,Canada,Bachelor's Degree,Tokyo,Setagaya,5,5,2023-12-25,2024-01-16,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100139,Teacher,John,Santos,1984-01-21,Female,Philippines,Bachelor's Degree,Tokyo,Ota,5,3,2020-09-27,2020-10-17,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100140,Teacher,Alejandro,García,1985-10-02,Male,Mexico,Master's Degree,Saitama,Kawagoe,5,2,2024-03-17,2024-04-13,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100141,Teacher,Michael,Johnson,1985-10-08,Male,USA,Associate Degree,Tokyo,Koto,5,1,2020-03-11,2020-03-18,Active,University/College Partnership,ALT / English Teacher,1,Trainer,4,280000
DUD100142,Teacher,Neha,Kapoor,1999-07-15,Female,India,Doctorate,Tokyo,Hachioji,4,2,2019-11-10,2019-12-05,Offboarded,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100143,Teacher,Noah,Collins,1993-09-12,Female,Australia,Doctorate,Tokyo,Itabashi,5,4,2020-09-22,2020-10-04,Offboarded,Recruitment Agency,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100144,Teacher,Sarah,Miller,1970-10-01,Female,USA,Bachelor's Degree,Tokyo,Edogawa,5,1,2019-12-04,2020-01-03,Offboarded,Teacher Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100145,Teacher,Mark,Garcia,1973-09-12,Male,Philippines,Bachelor's Degree,Saitama,Kawagoe,4,1,2024-12-24,2025-01-22,Active,Social Media,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD100146,Teacher,Ava,Wilson,1983-11-30,Female,Canada,Master's Degree,Chiba,Funabashi,5,1,2020-03-19,2020-04-17,Active,University/College Partnership,ALT / English Teacher,1,Senior Teacher,3,270000
DUD100147,Teacher,Sophie,Evans,1975-05-11,Female,UK,Bachelor's Degree,Tokyo,Shinjuku,5,1,2023-02-19,2023-03-07,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD100148,Teacher,Sophie,Evans,1975-04-19,Male,UK,Master's Degree,Tokyo,Ota,5,1,2019-12-18,2019-12-26,Active,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
