employee_id,first_name,last_name,employment_start_date,employment_end_date,employment_status,employment_type,position,career_level,start_reason,end_reason,offboarding_date,departure_type,leaving_reason,exit_satisfaction,would_recommend,would_return,rehire_eligible
DUD100073,Andres,Hall,2026-04-22,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100074,Emma,Walker,2024-01-28,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100075,Daniel,Johnson,2024-09-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100076,Daniel,Davis,2023-02-07,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100077,Sarah,Wilson,2023-03-01,2025-07-22,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2025-07-22,Voluntary,Career Development,2,1,0,1
DUD100078,Diego,Johnson,2025-02-16,2026-11-07,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2026-11-07,Voluntary,Career Change,4,1,1,1
DUD100079,Emma,Thompson,2022-12-09,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100080,Michael,Miller,2023-04-18,2025-09-24,Inactive,Full-time,Trainer,4,Initial Hire,Relocation,2025-09-24,Voluntary,Career Change,2,1,1,1
DUD100081,David,Hernandez,2022-01-02,2023-09-12,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Contract End,2023-09-12,Involuntary,Contract End,1,1,1,0
DUD100082,Jessica,Jackson,2023-07-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100083,Sofia,White,2023-07-02,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100084,Miguel,Thompson,2022-11-09,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100085,Miguel,Hall,2024-03-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100086,Ana,Taylor,2025-03-27,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100087,Christopher,Smith,2023-08-01,2024-12-23,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2024-12-23,Voluntary,Returning Home,2,0,0,1
DUD100088,Olivia,Allen,2026-05-05,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100089,Jessica,Allen,2024-07-25,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100090,Ana,Miller,2025-09-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100091,Carlos,Rodriguez,2025-11-03,2027-02-11,Inactive,Full-time,Lead Trainer,6,Initial Hire,Contract End,2027-02-11,Involuntary,Performance,2,1,1,0
DUD100092,Daniel,Perez,2025-09-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100093,Sarah,Davis,2023-02-17,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100094,Christopher,Miller,2025-12-17,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100095,Daniel,Jackson,2026-08-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100096,Jose,Jackson,2022-08-01,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100097,Alejandro,White,2023-07-08,2024-07-25,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2024-07-25,Involuntary,Policy Violation,2,1,1,0
DUD100098,Jessica,Martin,2026-03-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100099,Christopher,Walker,2026-07-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100100,Carlos,Martin,2021-01-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100101,Jose,Walker,2021-10-03,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100102,Michael,Anderson,2022-07-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100103,Sarah,Lopez,2022-12-16,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100104,David,Thompson,2021-12-16,2024-02-02,Inactive,Full-time,Trainer,4,Initial Hire,Career Change,2024-02-02,Voluntary,Career Development,3,1,0,1
DUD100105,Miguel,Martin,2026-04-05,2028-03-18,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2028-03-18,Voluntary,Returning Home,4,1,0,1
DUD100106,Michael,Martin,2021-02-21,2023-01-16,Inactive,Full-time,Senior Teacher,3,Initial Hire,Personal Reasons,2023-01-16,Voluntary,Returning Home,4,1,1,1
DUD100107,Laura,Jackson,2026-08-01,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100108,Thomas,Young,2024-05-23,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100109,Diego,Garcia,2023-03-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100110,Jose,Rodriguez,2021-07-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100111,Ana,Taylor,2022-05-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100112,Ana,Jackson,2024-01-03,2025-05-23,Inactive,Full-time,Lead Trainer,6,Initial Hire,Contract End,2025-05-23,Voluntary,Commute,4,1,1,1
DUD100113,Thomas,Johnson,2021-03-13,2022-02-15,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2022-02-15,Involuntary,Policy Violation,3,1,0,0
DUD100114,Olivia,Williams,2023-06-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100115,Diego,Moore,2022-09-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100116,Christopher,Young,2025-08-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100117,Michael,Allen,2023-10-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100118,Maria,Williams,2023-01-06,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100119,Sarah,King,2023-03-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100120,Emma,Thompson,2022-08-08,2024-06-23,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Voluntary Resignation,2024-06-23,Voluntary,Career Change,4,1,1,1
DUD100121,Christopher,Martinez,2026-06-16,2027-03-28,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Relocation,2027-03-28,Voluntary,Commute,2,1,1,1
DUD100122,Marco,Walker,2026-04-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100123,Daniel,Brown,2022-09-07,2024-06-25,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2024-06-25,Involuntary,Contract End,3,1,0,0
DUD100124,Alejandro,Martin,2023-11-18,2024-06-30,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2024-06-30,Involuntary,Attendance,5,1,1,0
DUD100125,Jessica,White,2021-05-24,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100126,Emily,Gonzalez,2021-09-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100127,Jose,Lee,2021-04-01,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100128,Miguel,Rodriguez,2023-03-21,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100129,Christopher,Perez,2021-04-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100130,Olivia,Jackson,2022-11-26,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100131,Marco,Allen,2025-03-26,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100132,Emily,Young,2023-08-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100133,Marco,Gonzalez,2021-11-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100134,Olivia,Torres,2022-09-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100135,Christopher,Hall,2023-12-05,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100136,Carlos,Martin,2026-01-25,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100137,Miguel,Torres,2024-09-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100138,Michael,Allen,2025-08-29,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100139,Laura,Jackson,2023-10-04,2024-04-26,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Voluntary Resignation,2024-04-26,Voluntary,Career Change,4,1,0,1
DUD100140,Hannah,Ramirez,2024-12-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100141,Robert,Brown,2021-09-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100142,James,Jackson,2024-12-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100143,Sofia,Rodriguez,2022-10-14,2023-02-25,Inactive,Full-time,Senior Teacher,3,Initial Hire,Personal Reasons,2023-02-25,Voluntary,Personal Reasons,2,0,1,1
DUD100144,James,Smith,2023-06-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100145,Miguel,Martin,2025-08-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100146,Daniel,Perez,2022-05-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100147,Andres,Young,2022-10-25,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100148,Carlos,Taylor,2025-08-15,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100149,Andres,Jackson,2022-05-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100150,Matthew,Thompson,2025-03-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100151,Emily,Miller,2023-06-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100152,Sarah,Walker,2022-03-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100153,Daniel,Thompson,2021-03-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100154,Carlos,Thompson,2025-10-26,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100155,Carlos,Anderson,2021-02-04,2022-10-22,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Voluntary Resignation,2022-10-22,Involuntary,Policy Violation,NULL,NULL,NULL,0
DUD100156,James,Taylor,2021-01-08,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100157,William,Lopez,2023-03-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100158,Michael,Davis,2021-10-02,2023-06-10,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2023-06-10,Voluntary,Career Change,NULL,NULL,NULL,1
DUD100159,Jessica,Smith,2024-03-22,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100160,Maria,Martinez,2024-08-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100161,William,Wilson,2023-06-07,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100162,John,Allen,2025-02-20,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100163,Carlos,Hall,2023-10-27,2024-05-09,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Performance,2024-05-09,Involuntary,Contract End,4,0,0,0
DUD100164,Luis,Martinez,2023-07-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100165,Michael,Taylor,2025-07-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100166,John,Smith,2023-05-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100167,Andres,Anderson,2025-01-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100168,Matthew,Lee,2023-08-26,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100169,Juan,Moore,2023-03-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100170,Jose,Rodriguez,2025-08-04,2027-05-03,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Career Change,2027-05-03,Involuntary,Contract End,1,1,1,0
DUD100171,Hannah,Ramirez,2022-05-14,2023-04-14,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Voluntary Resignation,2023-04-14,Voluntary,Career Development,NULL,NULL,NULL,1
DUD100172,Jessica,Lopez,2024-12-10,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100173,Daniel,Martinez,2021-11-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100174,Jose,Ramirez,2022-06-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100175,Sofia,Rodriguez,2024-08-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100176,Michael,Wilson,2024-04-23,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100177,Jessica,Taylor,2021-10-04,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100178,Diego,Johnson,2022-12-09,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100179,Michael,Moore,2021-05-28,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100180,Laura,Taylor,2021-08-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100181,Marco,Torres,2025-02-12,2026-11-30,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Career Change,2026-11-30,Voluntary,Career Development,2,1,1,1
DUD100182,Daniel,Hall,2022-12-20,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100183,Matthew,Sanchez,2024-06-02,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100184,Laura,Hernandez,2024-02-05,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100185,Ana,Miller,2026-06-11,2027-12-23,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Voluntary Resignation,2027-12-23,Voluntary,Relocation,4,1,0,1
DUD100186,James,Garcia,2022-10-30,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100187,Miguel,Miller,2021-03-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100188,Thomas,Sanchez,2022-09-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100189,Diego,Gonzalez,2024-03-29,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100190,Laura,King,2022-03-08,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100191,Alejandro,Gonzalez,2023-01-04,2023-10-30,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Contract End,2023-10-30,Voluntary,Relocation,NULL,NULL,NULL,1
DUD100192,Marco,King,2024-10-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100193,Sofia,Wilson,2025-08-18,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100194,Juan,Lopez,2021-09-20,2024-02-15,Inactive,Full-time,Trainer,4,Initial Hire,Voluntary Resignation,2024-02-15,Voluntary,Commute,3,1,1,1
DUD100195,Matthew,Hall,2026-04-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100196,Matthew,Rodriguez,2025-02-02,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100197,Emily,Hall,2021-10-04,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100198,Diego,Smith,2025-12-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100199,Daniel,Rodriguez,2024-02-12,2024-08-18,Inactive,Full-time,Senior Trainer,5,Initial Hire,Personal Reasons,2024-08-18,Voluntary,Commute,5,1,1,1
DUD100200,Sarah,Thompson,2022-05-26,2024-09-16,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2024-09-16,Involuntary,Attendance,4,0,1,0
DUD100201,James,Allen,2026-05-23,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100202,Michael,Taylor,2022-12-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100203,Laura,Brown,2023-12-18,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100204,Jose,Allen,2021-08-26,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100205,Sofia,Torres,2024-04-02,2025-06-30,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2025-06-30,Voluntary,Assignment Issues,NULL,NULL,NULL,1
DUD100206,Ana,Williams,2023-03-30,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100207,Miguel,Ramirez,2025-11-29,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100208,Laura,Anderson,2026-02-20,2028-04-23,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Relocation,2028-04-23,Voluntary,Returning Home,2,1,1,1
DUD100209,John,Smith,2025-10-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100210,Emma,Hall,2021-05-21,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100211,Maria,Martin,2023-04-26,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100212,Emma,Moore,2024-08-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100213,Jose,Hall,2026-06-27,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100214,Olivia,Hall,2021-07-25,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100215,Andres,Brown,2021-04-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100216,Maria,Williams,2022-09-29,2023-10-30,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2023-10-30,Voluntary,Personal Reasons,3,0,1,1
DUD100217,Hannah,Torres,2022-12-09,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100218,Sofia,Hernandez,2025-03-30,2027-06-03,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2027-06-03,Voluntary,Relocation,3,1,0,1
DUD100219,Olivia,White,2025-08-31,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100220,Juan,Miller,2024-05-27,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100221,Maria,Young,2023-01-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100222,Jose,White,2021-11-29,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100223,Robert,Williams,2025-10-18,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100224,Daniel,Brown,2023-08-22,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100225,Matthew,Garcia,2023-06-07,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100226,Emily,Jackson,2024-03-22,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100227,Maria,Smith,2024-09-12,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100228,Ana,Lopez,2022-05-21,2024-05-27,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2024-05-27,Voluntary,Relocation,4,0,1,1
DUD100229,Andres,Young,2021-05-18,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100230,Emma,Allen,2022-11-08,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100231,Juan,Brown,2021-09-05,2022-07-17,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Relocation,2022-07-17,Voluntary,Commute,5,1,0,1
DUD100232,Hannah,Thompson,2021-05-11,2022-09-05,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2022-09-05,Voluntary,Personal Reasons,NULL,NULL,NULL,1
DUD100233,Luis,Johnson,2023-08-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100234,Jessica,Lopez,2022-02-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100235,Emma,Thompson,2021-04-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100236,Luis,Gonzalez,2023-04-26,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100237,Thomas,King,2021-10-10,2022-03-28,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2022-03-28,Voluntary,Career Development,NULL,NULL,NULL,1
DUD100238,Juan,Miller,2026-02-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD100239,Diego,Walker,2023-09-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
